memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
512,burst,False,75351,0.354649,1964352,0,
512,burst,True,1262712,0.395778,1893327,1322424,
512,burst,True,1450604,0.400296,2037946,1511320,
512,burst,False,67281,0.403574,1835690,568778,
512,burst,True,1207616,0.399104,1793325,1271937,
512,burst,False,54116,0.409547,2136230,878274,
512,burst,False,52011,0.404729,1888058,624936,
512,burst,True,1517597,0.340083,2044133,0,
512,burst,True,1293635,0.354652,4454608,0,
512,burst,False,61102,0.406604,2202349,932167,
512,burst,True,1940235,0.39998,4046801,1985240,
512,burst,False,203860,0.343159,2411966,0,
512,burst,False,195145,0.346952,2319852,0,
512,burst,True,1175403,0.343723,1747458,0,
512,burst,False,74678,0.407432,2079742,821564,
512,burst,False,89244,0.400495,1977906,709502,
512,burst,False,88596,0.355437,2222547,0,
512,burst,True,1218564,0.348245,1738995,0,
512,burst,False,105505,0.351008,2225505,0,
512,burst,False,174241,0.343162,1889401,0,
512,warm,False,86737,0.338374,552424,0,
512,warm,False,98879,0.27569,2426292,0,
512,warm,False,63076,0.281752,673871,0,
512,warm,False,64992,0.270102,451960,0,
512,warm,False,63313,0.281495,2215949,0,
512,warm,False,170608,0.346435,634785,0,
512,warm,False,56000,0.277736,456297,0,
512,warm,False,190469,0.355323,832105,0,
512,warm,False,184707,0.275242,574508,0,
512,warm,False,121779,0.276915,702211,0,
512,warm,False,59998,0.265689,442589,0,
512,warm,False,58007,0.284383,2207377,0,
512,warm,False,71915,0.346784,629541,0,
512,warm,False,66915,0.274462,518427,0,
512,warm,False,80272,0.282691,541873,0,
512,warm,False,51260,0.347725,573479,0,
512,warm,False,69003,0.352073,632597,0,
512,warm,False,58649,0.342975,518053,0,
512,warm,False,176809,0.277713,587496,0,
512,warm,False,173882,0.344919,807718,0,
512,warm,False,81368,0.341028,566118,0,
512,warm,False,57953,0.28154,2282841,0,
512,warm,False,44405,0.281225,601500,0,
512,warm,False,51779,0.347791,858258,0,
512,warm,False,175509,0.265697,547285,0,
512,warm,False,177438,0.280156,2327516,0,
512,warm,False,71718,0.267084,470345,0,
512,warm,False,70668,0.282034,581729,0,
512,warm,False,74091,0.276038,2276614,0,
