memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
512,burst,False,142,0.331874,1200603,0,
512,burst,True,210611,0.332586,769678,0,
512,burst,False,58,0.326591,2246995,17722,
512,burst,False,86,0.328445,799012,310427,
512,burst,False,215,0.332723,800089,310537,
512,burst,False,72,0.332804,773463,0,
512,burst,False,96,0.335706,777822,0,
512,burst,True,179937,0.331326,678011,0,
512,burst,False,223,0.325007,2245076,13895,
512,burst,False,328,0.327894,2223165,13910,
512,burst,False,176,0.324181,1178082,0,
512,burst,False,669,0.334981,1230867,0,
512,burst,True,182172,0.331186,2355975,0,
512,burst,True,218524,0.329031,793910,302478,
512,burst,True,193531,0.332131,3513870,279014,
512,burst,False,97,0.323482,782010,0,
512,burst,False,82,0.330772,818466,322925,
512,burst,False,85,0.32799,812748,323777,
512,burst,False,78,0.339482,814262,320385,
512,burst,False,113,0.323323,785882,0,
512,warm,False,79,0.314848,2428197,0,
512,warm,False,164,0.284703,406737,0,
512,warm,False,88,0.308998,418214,0,
512,warm,False,208,0.284011,421831,0,
512,warm,False,310,0.309853,2393178,0,
512,warm,False,61,0.311849,456853,0,
512,warm,False,88,1.410843,1528186,0,
512,warm,False,86,1.392378,1545132,0,
512,warm,False,1181,0.283455,473221,0,
512,warm,False,385,0.311037,444712,0,
512,warm,False,3587,0.30494,454645,0,
512,warm,False,69,1.403951,1532590,0,
512,warm,False,268,1.39573,1529905,0,
512,warm,False,336,0.286556,425516,0,
512,warm,False,412,0.282333,410836,0,
512,warm,False,70,0.288922,485581,0,
512,warm,False,4343,0.309814,2387819,0,
512,warm,False,243,0.311972,2408262,0,
512,warm,False,270,1.396893,1550830,0,
512,warm,False,108,1.40832,1529299,0,
512,warm,False,88,1.391781,1508167,0,
512,warm,False,88,0.283864,427548,0,
512,warm,False,76,1.403182,1524244,0,
512,warm,False,85,0.288436,415784,0,
512,warm,False,147,0.282829,464851,0,
512,warm,False,91,0.288084,412520,0,
512,warm,False,276,1.398071,1524367,0,
512,warm,False,252,0.303156,424205,0,
512,warm,False,96,1.401878,1550250,0,
