memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
2048,warm,False,2207685,0.13364,2398799,2209400,157.0
2048,warm,False,2176322,0.161993,2417824,2178090,157.0
2048,warm,False,2058424,0.160836,2281263,2060290,157.0
2048,warm,False,2046998,0.140078,2252416,2048770,137.0
2048,warm,False,2090920,0.161694,2313915,2092800,157.0
2048,warm,False,2246527,0.129173,2424019,2248410,137.0
2048,warm,False,1974729,0.134253,2164247,0,
2048,warm,False,2574151,0.128666,2769557,2575920,137.0
2048,warm,False,2197545,0.139203,2386939,2199540,137.0
2048,warm,False,2089661,0.128289,2268153,2092260,137.0
256,warm,False,6209896,0.145588,6600238,6211850,156.0
256,warm,False,6591308,0.136331,6772867,6593080,137.0
256,warm,False,6541780,0.12432,6721752,6543750,137.0
256,warm,False,6586509,0.124762,6784745,6588230,136.0
256,warm,False,6395000,0.15436,6956274,6396960,157.0
256,warm,False,6341436,0.129328,6529931,6343670,137.0
256,warm,False,6283307,0.154629,6878428,6285220,157.0
256,warm,False,6299259,0.143858,6499258,6301070,137.0
256,warm,False,6537026,0.146013,6907499,6538840,156.0
256,warm,False,6253935,0.153285,6854646,6255300,157.0
256,warm,False,6461226,0.131044,6640465,6463080,136.0
256,warm,False,6620089,0.137387,6807351,6622040,157.0
256,warm,False,6419134,0.143031,6619580,6420960,135.0
256,warm,False,6352805,0.14349,6551487,6354620,136.0
256,warm,False,6387573,0.13039,6600651,6389550,156.0
256,warm,False,6125880,0.145439,6716716,6127730,157.0
256,warm,False,6335717,0.143634,6536344,6337400,137.0
256,warm,False,6381818,0.131551,6601662,6383650,157.0
256,warm,False,6269096,0.144142,6479044,6270820,136.0
256,warm,False,6308775,0.146344,6667353,6310720,156.0
512,warm,False,2966426,0.139374,3223499,2968190,155.0
512,warm,False,3474667,0.129896,3662873,3476480,136.0
512,warm,False,3682683,0.139051,3877083,3684580,157.0
512,warm,False,3298132,0.139677,3485234,3300040,137.0
512,warm,False,3233567,0.139449,3431962,3235370,157.0
512,warm,False,3435486,0.129627,3622606,3437430,156.0
512,warm,False,3405532,0.138152,3598050,3407380,137.0
512,warm,False,3403238,0.139237,3605326,3405140,137.0
512,warm,False,3203357,0.12232,3412094,3205100,136.0
512,warm,False,3492323,0.130594,3687706,3494230,157.0
512,warm,False,3402492,0.142689,3598509,3404390,137.0
512,warm,False,3326777,0.131435,3511278,3328690,137.0
512,warm,False,3219981,0.130454,3410379,3221810,137.0
512,warm,False,3271543,0.131491,3459762,3273310,137.0
512,warm,False,3203968,0.132721,3406489,3205820,157.0
512,warm,False,3559122,0.132087,3759536,3561020,157.0
512,warm,False,3691800,0.139418,3893977,3693560,137.0
512,warm,False,3454283,0.131031,3643890,3456010,157.0
512,warm,False,3472368,0.107778,3627564,3474720,157.0
512,warm,False,3122034,0.139978,3328624,3123770,156.0
