memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
512,burst,False,200920,0.334292,2944324,0,
512,burst,False,214684,0.331224,3146272,2654428,
512,burst,True,1279546,0.337601,1859884,1335470,
512,burst,False,279180,0.337606,5026983,0,
512,burst,False,201595,0.325529,2725294,2229105,
512,burst,True,1592699,0.325531,3968946,0,
512,burst,False,199613,0.329375,2753303,0,
512,burst,False,207945,0.33131,2348828,0,
512,burst,False,238581,0.328203,2012426,0,
512,burst,False,269790,0.336561,2331966,1831639,
512,burst,False,200117,0.330649,2546663,0,
512,burst,False,225381,0.326382,2136952,0,
512,burst,False,215598,0.330936,3358571,2866909,
512,burst,False,202102,0.329729,2937733,2434402,
512,burst,False,231600,0.324102,2049605,1561502,
512,burst,False,287516,0.330173,2294386,0,
512,burst,False,199422,0.333352,2526650,2031316,
512,burst,True,1454606,0.338062,4777271,0,
512,burst,True,1376035,0.327892,1922805,0,
512,burst,True,1305015,0.328185,1803664,0,
512,warm,False,378414,0.280327,792703,0,
512,warm,False,268141,0.305326,683362,281214,
512,warm,False,325421,0.321131,1471234,0,
512,warm,False,251524,0.292245,954428,556818,
512,warm,False,254211,0.311759,926610,509294,
512,warm,False,268109,0.287768,1009030,609454,
512,warm,False,295195,0.271579,689102,311452,
512,warm,False,272847,0.288403,1004283,0,
512,warm,False,292064,0.285738,1069530,0,
512,warm,False,305504,0.286914,1309855,0,
512,warm,False,350535,0.280001,1208836,809835,
512,warm,False,283173,0.31601,1429702,298792,
512,warm,False,277268,0.302423,1424938,304496,
512,warm,False,258495,0.274331,648799,273638,
512,warm,False,278715,0.283017,992113,598943,
512,warm,False,295838,0.31201,1764971,0,
512,warm,False,328363,0.304548,747359,338226,
512,warm,False,250810,0.274909,1446422,1054954,
512,warm,False,338058,0.280474,750217,357531,
512,warm,False,304464,0.276239,711381,325657,
512,warm,False,205038,0.270341,848576,454190,
512,warm,False,239173,0.283457,928775,521143,
512,warm,False,259519,0.265199,645392,275565,
512,warm,False,329926,0.317879,1753345,624153,
512,warm,False,206335,0.281465,858286,467358,
512,warm,False,253207,0.305203,679934,270402,
512,warm,False,303819,0.288137,1611663,0,
512,warm,False,306884,0.290145,735500,0,
512,warm,False,303775,0.287422,708714,326185,
