memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
256,cold,True,665102,0.464471,1512717,667490,51.0
256,cold,True,622362,0.495392,1513711,642560,50.0
256,cold,True,616333,0.46296,1359718,618210,51.0
256,cold,True,639393,0.468099,1517976,657660,51.0
256,cold,True,657212,0.464937,1525577,659340,50.0
256,cold,True,655748,0.467562,1527848,693780,51.0
256,cold,True,619633,0.266476,1293907,621650,51.0
256,cold,True,649712,0.462879,1523429,670060,50.0
256,cold,True,649955,0.464472,1530539,669790,51.0
256,cold,True,641472,0.46684,1419524,662640,51.0
256,cold,True,654584,0.462905,1514557,673380,50.0
256,cold,True,687969,0.466359,1591680,727880,51.0
256,cold,True,617581,0.322443,1265487,636400,50.0
256,cold,True,637892,0.463863,1528053,697710,51.0
256,cold,True,668207,0.325964,1362841,688440,51.0
256,cold,True,636226,0.465178,1511428,673980,50.0
256,cold,True,608155,0.49683,1530913,627830,51.0
256,cold,True,616290,0.470733,1411040,634570,51.0
256,cold,True,634782,0.352781,1346725,654280,51.0
256,cold,True,636481,0.325274,1325491,655090,51.0
256,cold,True,684180,0.468821,1593428,703410,50.0
256,cold,True,606028,0.291374,1300648,626130,50.0
256,cold,True,701507,0.341557,1593670,711690,51.0
256,cold,True,682824,0.338413,1414222,703690,50.0
256,cold,True,622165,0.464751,1518554,640280,51.0
256,cold,True,639968,0.361903,1369417,678150,51.0
256,cold,True,639902,0.463113,1410270,659020,50.0
256,cold,True,627938,0.363152,1273902,629810,51.0
256,cold,True,601310,0.326906,1280542,619470,51.0
256,cold,True,608864,0.470423,1522529,646820,50.0
256,cold,True,635328,0.463652,1526449,654930,51.0
256,cold,True,700102,0.466897,1626144,702460,50.0
256,cold,True,643831,0.345773,1400157,663760,50.0
256,cold,True,659981,0.343427,1370964,684940,51.0
256,cold,True,679909,0.466513,1534024,717890,51.0
256,burst,True,622510,0.302775,1271697,640900,51.0
256,burst,True,630314,0.305166,1287149,669320,50.0
256,burst,True,588358,0.325517,1203417,590150,51.0
256,burst,True,637605,0.303658,1290667,657790,50.0
256,burst,True,720153,0.258415,1317874,722370,51.0
256,burst,True,629671,0.30509,1289028,648370,51.0
256,burst,True,630561,0.329244,1403003,648710,50.0
256,burst,True,642913,0.309661,1354775,690100,50.0
256,burst,True,674651,0.343143,1351052,692810,51.0
256,burst,True,654966,0.318274,1303415,674240,51.0
256,burst,True,650942,0.304812,1363653,670370,51.0
256,burst,True,621348,0.318235,1304188,659610,50.0
256,burst,True,668254,0.339607,1445839,689600,51.0
256,burst,True,637774,0.327184,1313600,657980,50.0
256,burst,True,656182,0.309091,1302354,675650,51.0
256,burst,True,653299,0.331017,1331797,674310,50.0
256,burst,True,599790,0.331945,1351691,634240,51.0
256,burst,True,608186,0.312868,1253769,626390,50.0
256,burst,True,639793,0.321465,1277265,658770,50.0
256,burst,True,621652,0.279439,1227265,642000,51.0
256,burst,True,708251,0.316236,1374792,713240,50.0
256,burst,True,620405,0.309919,1289342,639140,50.0
256,burst,True,610517,0.333687,1279654,648620,50.0
256,burst,True,678879,0.311124,1772064,716840,51.0
256,burst,True,657570,0.322009,1344084,695760,50.0
256,burst,True,648199,0.313837,1267557,650250,51.0
256,burst,True,634186,0.28275,1278021,653840,50.0
256,burst,True,628252,0.339657,1387320,686560,51.0
256,burst,True,619231,0.31634,1266934,638000,50.0
256,burst,True,653503,0.321184,1351421,672130,51.0
256,burst,True,623892,0.315743,1291203,642080,51.0
256,burst,True,603875,0.323983,1230864,605750,50.0
256,burst,True,632621,0.314951,1287880,651640,51.0
256,burst,True,643581,0.313446,1275611,645580,50.0
256,burst,True,701322,0.338969,1466223,703600,51.0
256,burst,True,553489,0.280117,1204023,573570,50.0
256,burst,True,612286,0.331282,1273672,631770,51.0
256,burst,True,634060,0.319796,1272478,654180,50.0
256,burst,True,653057,0.307087,1310506,672510,51.0
256,burst,True,669584,0.323609,1341104,689740,51.0
256,burst,True,632133,0.339536,1297408,634050,50.0
256,burst,True,631327,0.333271,1348940,658130,50.0
256,burst,True,654050,0.34359,1358847,673280,51.0
256,burst,True,655066,0.343288,1451606,693280,50.0
256,burst,True,647744,0.312191,1291443,667260,51.0
256,burst,True,669668,0.324401,1326244,688590,51.0
256,burst,True,645502,0.315662,1306484,666260,51.0
256,burst,True,615448,0.314049,1243664,635870,51.0
256,burst,True,649264,0.341401,1414942,651500,50.0
256,burst,True,624827,0.337774,1322841,645090,51.0
256,warm,False,2023,0.318491,386661,11500,51.0
256,warm,False,2016,0.297645,381666,12580,51.0
256,warm,False,2140,0.313387,391843,3480,51.0
256,warm,False,2119,0.312932,394725,29040,51.0
256,warm,False,2074,0.294184,347649,4350,51.0
256,warm,False,2052,0.291865,337769,3560,51.0
256,warm,False,2094,0.318506,387686,3220,51.0
256,warm,False,2065,0.286333,330063,3510,51.0
256,warm,False,10319,0.334689,393021,11750,51.0
256,warm,False,2194,0.291566,382453,17090,51.0
256,warm,False,2191,0.284813,325496,3510,51.0
256,warm,False,2042,0.287144,340528,3160,51.0
256,warm,False,2129,0.289987,334045,3700,51.0
256,warm,False,2127,0.292949,344343,3410,51.0
256,warm,False,2213,0.289169,387411,3620,51.0
256,warm,False,2081,0.287283,340616,3380,51.0
256,warm,False,2109,0.309945,388601,5960,51.0
256,warm,False,2404,0.318942,389437,3620,51.0
256,warm,False,2228,0.315463,383305,3750,51.0
256,warm,False,2065,0.291179,338741,3410,51.0
256,warm,False,2083,0.321692,387735,15660,51.0
256,warm,False,2072,0.287135,327992,3550,51.0
256,warm,False,2125,0.290169,401812,14170,51.0
256,warm,False,2250,0.287337,332406,3670,51.0
256,warm,False,3421,0.311449,384566,14370,51.0
256,warm,False,2070,0.30008,380848,11510,51.0
256,warm,False,2107,0.289098,342689,3850,51.0
256,warm,False,2118,0.286288,333547,3410,51.0
256,warm,False,2113,0.291977,340050,3640,51.0
256,warm,False,2063,0.28777,345769,3460,51.0
256,warm,False,2128,0.286657,334132,3480,51.0
256,warm,False,2120,0.284045,347160,15220,51.0
256,warm,False,2145,0.290252,343088,3580,51.0
256,warm,False,2067,0.289314,357189,3350,51.0
256,warm,False,2083,0.332862,387962,3350,51.0
256,warm,False,7148,0.306859,387811,8560,51.0
256,warm,False,2085,0.311616,388404,12040,51.0
256,warm,False,2073,0.289761,333286,3420,51.0
256,warm,False,2118,0.287653,330105,3390,51.0
256,warm,False,2060,0.319696,387610,3350,51.0
256,warm,False,2071,0.325163,389107,9110,51.0
256,warm,False,10245,0.287202,386488,11610,51.0
256,warm,False,2120,0.288162,329161,3570,51.0
256,warm,False,2101,0.291735,342579,3530,51.0
256,warm,False,2071,0.31548,382760,3270,51.0
256,warm,False,2106,0.287044,335813,3550,51.0
256,warm,False,2163,0.313552,388729,3540,51.0
256,warm,False,2137,0.318476,387051,13460,51.0
