memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
1024,cold,True,142759,1.121602,1553483,145410,48.0
1024,cold,True,137243,1.122105,1553905,139590,47.0
1024,cold,True,137709,1.12753,1559247,140080,47.0
1024,cold,True,133101,1.127834,1555664,135270,48.0
1024,cold,True,132698,0.2092,636698,135020,47.0
1024,cold,True,143303,1.120627,1556991,145820,47.0
1024,cold,True,138722,1.126886,1553189,141020,47.0
1024,cold,True,139293,0.208468,623373,141750,47.0
1024,warm,False,187,0.158222,216459,2330,48.0
1024,warm,False,83,0.156588,205981,1650,48.0
1024,warm,False,77,0.152801,205672,1650,48.0
1024,warm,False,102,0.157587,222686,1650,48.0
1024,warm,False,79,0.119571,166088,1650,48.0
1024,warm,False,81,0.124711,188800,1730,48.0
1024,warm,False,80,0.148314,194623,1540,48.0
1024,warm,False,94,0.148055,206183,1540,48.0
1024,warm,False,76,0.156846,209513,1820,48.0
1024,warm,False,77,0.122993,186024,1700,48.0
1024,warm,False,80,0.158053,212550,1820,48.0
1024,warm,False,79,0.148543,205221,1630,48.0
1024,warm,False,78,0.148824,209452,1580,48.0
1024,warm,False,92,0.158279,208887,1510,48.0
1024,warm,False,79,0.124542,192205,1750,48.0
1024,warm,False,78,0.1524,205089,1710,48.0
1024,warm,False,78,0.147657,204118,1450,48.0
1024,warm,False,81,0.116338,179763,1790,48.0
1024,warm,False,80,0.138055,188475,1670,48.0
1024,warm,False,81,0.157152,211830,1480,48.0
2048,cold,True,94358,0.149988,718483,96950,48.0
2048,cold,True,110441,0.340346,738162,113100,47.0
2048,cold,True,93727,0.136769,507324,96170,47.0
2048,cold,True,95146,0.138613,507084,97670,47.0
2048,cold,True,86305,0.325741,697995,88440,48.0
2048,cold,True,97810,0.325268,750584,99970,47.0
2048,cold,True,86753,0.143892,502275,88990,47.0
2048,cold,True,92721,0.174533,747864,95130,47.0
2048,cold,True,91209,0.153121,713862,93640,47.0
2048,cold,True,86010,0.148321,539000,88050,47.0
2048,cold,True,88313,0.149062,523273,90580,47.0
2048,cold,True,92865,0.144079,503185,95310,47.0
2048,cold,True,95137,0.138138,520394,97390,48.0
2048,cold,True,91475,0.14124,501544,93780,47.0
2048,cold,True,93285,0.14267,503068,95480,47.0
2048,cold,True,84210,0.152295,664703,86380,47.0
2048,cold,True,84822,0.141166,526753,86980,47.0
2048,cold,True,87379,0.137975,508851,89580,47.0
2048,cold,True,97821,0.144885,507992,100210,47.0
2048,cold,True,85473,0.14837,661422,87710,48.0
2048,cold,True,101474,0.14962,760693,103780,47.0
2048,cold,True,89278,0.137511,501683,91470,47.0
2048,cold,True,97747,0.148889,536506,100430,47.0
2048,cold,True,87053,0.174063,743528,89270,47.0
512,cold,True,322484,0.170241,857970,326860,47.0
512,cold,True,268516,0.170141,725163,270860,47.0
512,cold,True,282320,0.147233,715764,284680,47.0
512,cold,True,273262,0.193376,757480,275650,47.0
512,cold,True,290662,0.148259,742726,309400,48.0
512,cold,True,275857,0.147877,693488,278100,48.0
512,cold,True,301765,0.14887,769723,304490,48.0
512,cold,True,272853,0.147819,764871,275230,47.0
512,cold,True,298554,0.170954,776833,300950,47.0
512,cold,True,290980,0.148326,805587,293450,48.0
512,cold,True,304153,0.147293,723356,306630,47.0
512,cold,True,285438,0.182372,806111,287930,47.0
512,cold,True,291804,0.162579,851362,310430,47.0
512,cold,True,258980,0.182064,756191,277370,47.0
512,cold,True,264086,0.162391,713152,266250,47.0
512,cold,True,283834,0.148183,747653,286080,47.0
512,cold,True,285077,0.148048,773215,287490,47.0
512,cold,True,292942,0.171446,793061,295290,48.0
512,cold,True,278263,0.14853,695190,280700,47.0
512,cold,True,297679,0.19296,813078,316170,48.0
2048,warm,False,82,0.134629,204348,1850,48.0
2048,warm,False,91,0.158768,220735,2020,48.0
2048,warm,False,82,0.142481,379925,1640,48.0
2048,warm,False,75,0.133865,200534,1430,48.0
2048,warm,False,84,0.127053,187357,1940,48.0
2048,warm,False,103,0.140944,196187,1780,48.0
2048,warm,False,80,0.158165,228743,1500,48.0
2048,warm,False,105,0.143528,390695,1650,48.0
2048,warm,False,75,0.155182,218987,1600,48.0
2048,warm,False,79,0.156172,211631,1620,48.0
2048,warm,False,77,0.127697,196381,1790,48.0
2048,warm,False,78,0.155705,215226,1600,48.0
2048,warm,False,77,0.155738,222834,1520,48.0
2048,warm,False,112,0.133616,196719,1690,48.0
2048,warm,False,77,0.134873,195841,1690,48.0
2048,warm,False,82,0.146084,199476,1840,47.0
2048,warm,False,79,0.159107,216173,1710,48.0
2048,warm,False,76,0.121578,201178,1660,48.0
2048,warm,False,78,0.14305,366037,1950,48.0
2048,warm,False,82,0.121506,180827,1810,48.0
256,warm,False,78,0.166895,236078,1660,48.0
256,warm,False,76,0.140911,207435,1480,48.0
256,warm,False,72,0.167472,231522,1390,48.0
256,warm,False,85,0.166074,228525,1710,48.0
256,warm,False,79,0.166615,221753,1810,48.0
256,warm,False,80,0.140802,202768,1770,47.0
256,warm,False,79,0.141665,196299,1680,48.0
256,warm,False,88,0.167017,220397,1820,48.0
256,warm,False,78,0.141795,201272,1740,48.0
256,warm,False,76,0.140691,200493,1670,48.0
256,warm,False,102,0.140901,202193,1650,48.0
256,warm,False,77,0.14079,208139,1530,48.0
256,warm,False,79,0.14074,188172,1680,48.0
256,warm,False,77,0.165786,217453,1620,48.0
256,warm,False,79,0.141639,198098,1670,48.0
256,warm,False,79,0.167083,219033,1640,48.0
256,warm,False,76,0.131298,181696,1730,48.0
256,warm,False,74,0.167397,233887,1480,48.0
256,warm,False,75,0.124179,203716,1480,48.0
256,warm,False,80,0.166967,229083,1620,48.0
128,warm,False,80,0.173544,240394,4420,48.0
128,warm,False,80,0.165226,230971,1510,48.0
128,warm,False,77,0.14078,216657,12960,48.0
128,warm,False,77,0.1743,238301,1600,48.0
128,warm,False,83,0.17343,228505,1740,48.0
128,warm,False,82,0.174835,242274,1720,47.0
128,warm,False,76,0.145326,198618,15710,48.0
128,warm,False,79,0.126268,200296,1790,48.0
128,warm,False,80,0.145665,196295,1670,48.0
128,warm,False,107,0.15322,212505,2140,48.0
128,warm,False,79,0.165038,228115,1800,48.0
128,warm,False,77,0.133041,195463,1780,48.0
128,warm,False,77,0.174063,237244,1820,48.0
128,warm,False,77,0.174052,241651,1740,48.0
128,warm,False,78,0.147085,238860,10670,48.0
128,warm,False,78,0.173711,236248,2000,48.0
128,warm,False,78,0.174045,241011,1690,48.0
128,warm,False,80,0.147813,214704,1630,48.0
128,warm,False,76,0.146071,213092,1560,48.0
128,warm,False,79,0.152152,208238,1610,48.0
512,warm,False,74,0.151963,215418,1580,48.0
512,warm,False,87,0.158213,211882,2210,48.0
512,warm,False,78,0.159498,227381,1600,48.0
512,warm,False,79,0.129033,189051,1700,48.0
512,warm,False,77,0.139097,193709,1640,48.0
512,warm,False,81,0.159975,218530,1690,48.0
512,warm,False,81,0.138989,191281,1600,48.0
512,warm,False,80,0.152585,212991,1650,48.0
512,warm,False,75,0.15945,217795,1530,48.0
512,warm,False,78,0.116198,179014,1630,48.0
512,warm,False,78,0.153549,203827,1630,48.0
512,warm,False,78,0.158601,211206,1670,48.0
512,warm,False,122,0.152907,210759,1690,48.0
512,warm,False,81,0.154579,212760,1670,48.0
512,warm,False,80,0.163549,210721,1850,48.0
512,warm,False,78,0.157718,219079,1690,48.0
512,warm,False,142,0.126371,192124,1820,48.0
512,warm,False,79,0.124127,182986,1850,48.0
512,warm,False,79,0.152516,208024,1560,48.0
512,warm,False,78,0.129866,214504,1810,48.0
